tripID,CLS_ID,nbAnglers,return_date_ymd,state,RED SNAPPER_kept,RED SNAPPER_released,VERMILION SNAPPER_kept,VERMILION SNAPPER_released,KING MACKEREL_kept,KING MACKEREL_released,SPANISH MACKEREL_kept,SPANISH MACKEREL_released,RED GROUPER_kept,RED GROUPER_released,WHITE GRUNT_kept,WHITE GRUNT_released,RED PORGY_kept,RED PORGY_released
14281,235,6,2017-08-25,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0
14284,127,15,2017-08-26,FL,NA,NA,41,44,NA,NA,NA,NA,NA,NA,NA,NA,66,9
14285,57,12,2017-08-26,AL,NA,NA,NA,NA,0,6,5,0,NA,NA,NA,NA,NA,NA
14286,43,9,2017-08-26,FL,NA,NA,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14287,71,12,2017-08-26,FL,NA,NA,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14288,100,5,2017-08-26,AL,NA,NA,17,1,2,4,5,0,NA,NA,NA,NA,NA,NA
14289,47,9,2017-08-26,FL,NA,NA,46,2,NA,NA,NA,NA,NA,NA,NA,NA,5,0
14290,68,6,2017-08-23,FL,0,5,15,0,15,0,NA,NA,NA,NA,NA,NA,10,0
14291,68,5,2017-08-24,FL,NA,NA,12,0,10,0,NA,NA,NA,NA,NA,NA,18,0
14292,210,8,2017-08-26,FL,2,5,NA,NA,NA,NA,NA,NA,0,8,15,3,NA,NA
14293,52,6,2017-08-26,AL,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14295,86,8,2017-08-26,FL,0,3,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14297,50,15,2017-08-26,AL,0,20,112,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14300,54,9,2017-08-27,FL,0,4,25,6,5,0,NA,NA,NA,NA,NA,NA,47,0
14301,86,5,2017-08-28,FL,0,9,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14302,200,12,2017-08-26,FL,2,5,120,0,NA,NA,NA,NA,1,0,NA,NA,6,0
14304,200,7,2017-08-28,FL,3,0,69,0,NA,NA,NA,NA,NA,NA,NA,NA,17,0
14305,120,10,2017-08-29,AL,1,9,115,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14306,13,5,2017-08-29,FL,0,11,15,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14307,235,4,2017-08-29,FL,NA,NA,20,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA
14308,202,5,2017-08-29,FL,NA,NA,NA,NA,NA,NA,5,2,NA,NA,13,25,NA,NA
14309,122,9,2017-08-29,AL,NA,NA,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14312,246,4,2017-08-30,FL,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA
14313,246,5,2017-08-30,FL,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA
14314,202,5,2017-08-30,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,15,7,35,NA,NA
14319,202,4,2017-08-31,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,20,17,25,NA,NA
14320,159,6,2017-08-25,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,23,NA,NA,NA,NA
14321,211,6,2017-09-01,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,7,NA,NA,NA,NA
14324,159,6,2017-08-31,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,24,NA,NA,NA,NA
14325,47,8,2017-09-01,FL,NA,NA,29,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14326,241,6,2017-09-02,FL,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA
14328,214,5,2017-09-02,FL,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14329,54,14,2017-09-02,FL,NA,NA,60,11,NA,NA,NA,NA,NA,NA,NA,NA,34,0
14330,52,4,2017-09-02,AL,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14331,211,6,2017-09-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,16,NA,NA,NA,NA
14332,57,2,2017-09-02,AL,0,15,9,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
14333,71,12,2017-09-02,FL,NA,NA,75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14334,251,4,2017-09-02,FL,NA,NA,NA,NA,1,0,10,2,NA,NA,NA,NA,NA,NA
14336,200,8,2017-09-02,FL,0,3,45,2,NA,NA,NA,NA,NA,NA,NA,NA,19,11
14337,120,7,2017-09-02,AL,1,34,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
14338,214,4,2017-09-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14339,86,6,2017-09-02,FL,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,5,6
14340,241,6,2017-09-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14341,14,4,2017-09-02,FL,1,24,7,0,NA,NA,NA,NA,3,0,NA,NA,3,0
14342,50,23,2017-09-02,AL,2,50,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14343,100,6,2017-09-02,AL,NA,NA,60,10,NA,NA,5,0,NA,NA,NA,NA,NA,NA
14344,242,3,2017-09-03,FL,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA
14345,199,6,2017-09-03,FL,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA
14346,214,5,2017-09-03,FL,0,1,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14348,72,8,2017-09-03,AL,0,21,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14349,100,5,2017-09-03,AL,NA,NA,11,0,2,0,1,0,NA,NA,NA,NA,NA,NA
14351,185,6,2017-09-03,FL,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA
14352,241,4,2017-09-03,FL,0,7,32,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA
14353,194,2,2017-09-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14354,43,10,2017-09-02,FL,NA,NA,100,0,1,0,NA,NA,NA,NA,NA,NA,25,0
14355,43,6,2017-09-03,FL,NA,NA,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14356,71,11,2017-09-03,FL,NA,NA,63,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14357,233,5,2017-09-03,FL,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14358,246,5,2017-09-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,20,NA,NA
14359,47,8,2017-09-03,FL,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,23,3
14360,14,6,2017-09-03,FL,0,2,62,2,1,0,NA,NA,NA,NA,NA,NA,5,0
14362,133,2,2017-09-03,FL,1,25,NA,NA,NA,NA,1,0,0,18,NA,NA,NA,NA
14363,242,3,2017-09-03,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,11,25,0,NA,NA
14364,200,5,2017-09-03,FL,0,2,50,3,3,0,NA,NA,NA,NA,NA,NA,12,12
14365,84,8,2017-09-03,FL,NA,NA,22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
14366,52,4,2017-09-03,AL,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14367,214,4,2017-09-03,FL,NA,NA,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14369,159,5,2017-09-02,FL,NA,NA,NA,NA,NA,NA,NA,NA,10,41,NA,NA,NA,NA
14370,200,8,2017-09-03,FL,0,2,64,3,NA,NA,NA,NA,NA,NA,NA,NA,11,4
14371,54,7,2017-09-03,FL,NA,NA,71,6,2,0,NA,NA,NA,NA,NA,NA,12,0
14372,211,2,2017-09-04,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,17,NA,NA,NA,NA
14373,233,6,2017-09-04,FL,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14376,86,8,2017-09-04,FL,1,26,72,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14377,100,5,2017-09-04,AL,NA,NA,51,10,NA,NA,3,0,NA,NA,NA,NA,NA,NA
14378,241,12,2017-09-04,FL,NA,NA,52,22,2,0,NA,NA,NA,NA,NA,NA,2,6
14379,218,7,2017-08-30,FL,2,18,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
14380,218,7,2017-09-02,FL,0,8,37,5,NA,NA,NA,NA,NA,NA,NA,NA,5,0
14381,218,5,2017-09-04,FL,NA,NA,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
14382,214,5,2017-09-04,FL,0,4,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14383,14,3,2017-09-04,FL,0,19,10,0,NA,NA,NA,NA,5,0,NA,NA,3,0
14385,233,6,2017-09-05,FL,NA,NA,35,0,NA,NA,NA,NA,NA,NA,NA,NA,15,0
14386,43,3,2017-09-04,FL,NA,NA,30,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
14387,214,2,2017-09-05,FL,0,1,13,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA
14388,194,2,2017-09-05,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14389,241,10,2017-09-05,FL,0,8,42,16,1,0,NA,NA,NA,NA,NA,NA,NA,NA
14390,242,3,2017-09-05,FL,1,7,1,6,NA,NA,NA,NA,7,22,2,0,NA,NA
14391,110,6,2017-09-05,AL,NA,NA,NA,NA,NA,NA,36,6,NA,NA,NA,NA,NA,NA
14392,68,10,2017-08-26,FL,NA,NA,48,5,12,2,NA,NA,NA,NA,NA,NA,26,0
14393,68,10,2017-08-27,FL,NA,NA,48,0,8,0,NA,NA,NA,NA,NA,NA,38,0
14394,68,6,2017-09-05,FL,NA,NA,28,0,4,0,NA,NA,NA,NA,NA,NA,12,0
14395,68,12,2017-09-03,FL,0,10,87,7,3,0,NA,NA,NA,NA,NA,NA,28,0
14396,68,9,2017-09-05,FL,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0
14397,52,5,2017-09-05,AL,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14398,13,4,2017-09-06,FL,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14399,214,5,2017-09-06,FL,0,2,NA,NA,10,0,1,0,NA,NA,NA,NA,NA,NA
14400,241,4,2017-09-06,FL,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14401,120,7,2017-09-06,AL,NA,NA,60,0,1,0,NA,NA,1,0,NA,NA,28,0
14402,14,6,2017-09-06,FL,0,15,27,0,8,0,NA,NA,NA,NA,NA,NA,8,1
14403,43,7,2017-09-06,FL,NA,NA,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14404,52,4,2017-09-06,AL,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14405,241,8,2017-09-07,FL,NA,NA,24,9,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14406,14,3,2017-09-07,FL,0,25,18,6,3,0,NA,NA,NA,NA,NA,NA,11,0
15469,195,5,2017-09-07,FL,0,16,52,30,NA,NA,NA,NA,NA,NA,NA,NA,7,2
16617,200,4,2017-09-08,FL,0,7,29,5,9,0,NA,NA,NA,NA,NA,NA,14,11
16618,188,9,2017-08-21,FL,NA,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16619,188,6,2017-09-08,FL,NA,NA,55,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
16621,86,7,2017-09-08,FL,0,4,25,0,0,1,NA,NA,NA,NA,NA,NA,15,5
16622,43,10,2017-09-08,FL,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16623,43,5,2017-09-08,FL,NA,NA,21,0,1,0,1,0,NA,NA,NA,NA,NA,NA
16624,200,2,2017-09-09,FL,NA,NA,NA,NA,5,0,6,0,NA,NA,NA,NA,NA,NA
16625,57,8,2017-09-09,AL,0,3,1,1,0,1,8,0,NA,NA,NA,NA,NA,NA
16626,74,12,2017-09-09,AL,NA,NA,83,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
16628,52,3,2017-09-13,AL,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16629,71,10,2017-09-13,FL,NA,NA,43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16630,214,3,2017-09-13,FL,0,4,13,0,NA,NA,NA,NA,NA,NA,NA,NA,17,0
16631,19,5,2017-09-13,AL,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16632,100,6,2017-09-13,AL,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,37,0
16635,14,6,2017-09-14,FL,0,5,24,16,8,1,NA,NA,NA,NA,NA,NA,7,0
16636,200,4,2017-09-14,FL,0,7,12,1,NA,NA,NA,NA,NA,NA,NA,NA,21,2
16638,43,10,2017-09-14,FL,NA,NA,21,20,NA,NA,NA,NA,NA,NA,NA,NA,51,10
16639,241,4,2017-09-18,FL,NA,NA,30,5,NA,NA,NA,NA,NA,NA,NA,NA,8,0
16640,57,5,2017-09-14,AL,0,25,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16641,54,7,2017-09-14,FL,1,9,71,6,1,0,NA,NA,NA,NA,NA,NA,12,0
16642,52,6,2017-09-14,AL,0,6,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA
16643,13,2,2017-09-14,FL,1,12,20,0,NA,NA,NA,NA,NA,NA,NA,NA,15,0
16644,214,6,2017-09-15,FL,0,4,60,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0
16645,54,8,2017-09-15,FL,0,12,7,10,NA,NA,NA,NA,NA,NA,NA,NA,2,0
16646,188,4,2017-09-15,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16647,37,8,2017-09-15,AL,1,16,40,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA
16648,241,6,2017-09-15,FL,NA,NA,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,NA
16649,211,5,2017-09-15,FL,NA,NA,NA,NA,NA,NA,NA,NA,11,35,NA,NA,NA,NA
16650,120,10,2017-09-15,AL,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16651,27,6,2017-09-14,FL,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,2,0
16652,43,7,2017-09-15,FL,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0
16653,241,6,2017-09-16,FL,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA
16654,52,4,2017-09-16,AL,0,16,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
16655,188,8,2017-09-16,FL,6,60,65,9,NA,NA,NA,NA,NA,NA,NA,NA,35,9
16656,214,4,2017-09-16,FL,0,1,6,4,7,0,1,0,NA,NA,NA,NA,NA,NA
16657,246,6,2017-09-16,FL,NA,NA,NA,NA,NA,NA,NA,NA,5,35,NA,NA,NA,NA
16658,57,10,2017-09-16,AL,0,2,16,1,3,0,3,0,NA,NA,NA,NA,NA,NA
16659,27,8,2017-09-16,FL,0,14,26,0,NA,NA,NA,NA,NA,NA,NA,NA,16,0
16660,47,11,2017-09-16,FL,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,8,0
16661,43,11,2017-09-16,FL,NA,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA,15,0
16662,54,8,2017-09-16,FL,1,26,55,0,1,0,NA,NA,NA,NA,NA,NA,25,0
16663,68,6,2017-09-16,FL,1,13,40,13,NA,NA,NA,NA,NA,NA,NA,NA,15,0
16664,19,6,2017-09-16,AL,NA,NA,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16665,218,8,2017-09-14,FL,1,14,41,5,NA,NA,NA,NA,NA,NA,NA,NA,12,1
16666,218,6,2017-09-15,FL,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA
16667,218,6,2017-09-16,FL,2,17,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16668,14,5,2017-09-16,FL,1,44,9,0,NA,NA,NA,NA,NA,NA,NA,NA,16,0
16669,50,18,2017-09-16,AL,0,40,169,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16670,13,6,2017-09-17,FL,0,13,35,6,1,0,NA,NA,NA,NA,NA,NA,9,2
16671,50,15,2017-09-17,AL,NA,NA,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16672,52,5,2017-09-17,AL,0,26,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
16674,86,6,2017-09-17,FL,0,7,13,6,NA,NA,NA,NA,3,0,NA,NA,11,6
16677,214,5,2017-09-18,FL,NA,NA,50,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
16678,246,2,2017-09-18,FL,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA,NA,NA,NA
16679,200,6,2017-09-18,FL,0,9,58,1,7,0,NA,NA,NA,NA,NA,NA,2,1
16680,14,4,2017-09-18,FL,0,5,24,2,12,0,NA,NA,NA,NA,NA,NA,10,0
16681,54,10,2017-09-19,FL,0,4,75,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA
16682,13,6,2017-09-19,FL,0,6,50,6,2,0,1,0,NA,NA,NA,NA,12,0
16683,54,13,2017-09-19,FL,NA,NA,49,15,1,0,NA,NA,NA,NA,NA,NA,15,2
16684,43,10,2017-09-19,FL,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA
16685,211,1,2017-09-19,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16687,188,8,2017-09-19,FL,NA,NA,62,9,3,0,NA,NA,NA,NA,NA,NA,24,0
16689,214,5,2017-09-20,FL,1,0,19,0,13,1,1,0,NA,NA,NA,NA,NA,NA
16690,242,4,2017-09-20,FL,0,1,NA,NA,NA,NA,NA,NA,0,21,29,30,NA,NA
16691,218,9,2017-09-20,FL,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16692,47,10,2017-09-20,FL,NA,NA,57,0,4,0,NA,NA,NA,NA,NA,NA,4,0
16693,241,7,2017-09-20,FL,NA,NA,18,2,3,1,NA,NA,NA,NA,NA,NA,6,0
16695,14,5,2017-09-20,FL,0,2,25,7,10,4,NA,NA,NA,NA,NA,NA,NA,NA
16697,234,2,2017-09-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16698,100,6,2017-09-21,AL,0,5,42,5,5,2,3,0,NA,NA,NA,NA,NA,NA
16699,68,5,2017-09-20,FL,0,10,27,12,NA,NA,NA,NA,NA,NA,NA,NA,10,0
16700,214,4,2017-09-21,FL,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA
16701,210,6,2017-09-21,FL,NA,NA,NA,NA,0,1,15,0,NA,NA,NA,NA,NA,NA
16703,211,5,2017-09-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,15,60,24,NA,NA
16704,200,9,2017-09-21,FL,1,14,70,8,1,0,NA,NA,NA,NA,NA,NA,22,18
16705,47,9,2017-09-22,FL,NA,NA,70,0,NA,NA,NA,NA,NA,NA,NA,NA,22,0
16706,188,4,2017-09-21,FL,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16707,201,2,2017-09-21,FL,0,15,0,6,NA,NA,NA,NA,4,4,NA,NA,NA,NA
16708,201,2,2017-03-20,FL,NA,NA,NA,NA,NA,NA,NA,NA,4,12,NA,NA,NA,NA
16709,58,6,2017-09-20,FL,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA
16710,218,12,2017-09-21,FL,1,11,36,9,NA,NA,NA,NA,NA,NA,NA,NA,2,0
16714,214,6,2017-09-22,FL,NA,NA,22,6,14,3,NA,NA,NA,NA,NA,NA,NA,NA
16715,120,10,2017-09-22,AL,NA,NA,41,0,1,1,NA,NA,NA,NA,NA,NA,18,0
16716,52,5,2017-09-22,AL,0,5,14,0,6,2,2,0,NA,NA,NA,NA,NA,NA
16717,14,4,2017-09-22,FL,0,1,6,3,18,7,1,0,NA,NA,NA,NA,1,0
16718,47,13,2017-09-21,FL,NA,NA,97,2,1,0,NA,NA,NA,NA,NA,NA,3,0
16719,159,6,2017-09-21,FL,NA,NA,NA,NA,NA,NA,NA,NA,7,34,NA,NA,NA,NA
16720,188,6,2017-09-22,FL,2,12,24,0,4,0,NA,NA,NA,NA,NA,NA,10,0
16721,120,8,2017-09-22,AL,NA,NA,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16722,159,6,2017-09-22,FL,NA,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA
16726,13,4,2017-09-23,FL,0,17,40,5,2,0,1,0,NA,NA,NA,NA,10,0
16727,47,10,2017-09-23,FL,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,27,0
16729,246,4,2017-09-23,FL,NA,NA,NA,NA,NA,NA,26,6,NA,NA,NA,NA,NA,NA
16730,246,6,2017-09-23,FL,NA,NA,NA,NA,NA,NA,32,4,NA,NA,NA,NA,NA,NA
16731,241,10,2017-09-23,FL,1,12,25,4,NA,NA,NA,NA,NA,NA,NA,NA,24,2
16732,195,6,2017-09-22,FL,0,31,43,3,NA,NA,NA,NA,1,0,NA,NA,28,0
16733,195,4,2017-09-23,FL,0,29,24,5,NA,NA,NA,NA,NA,NA,NA,NA,10,0
16734,110,4,2017-09-23,AL,NA,NA,NA,NA,12,7,NA,NA,NA,NA,NA,NA,NA,NA
16735,246,6,2017-09-23,FL,NA,NA,NA,NA,5,50,NA,NA,NA,NA,NA,NA,NA,NA
16736,74,8,2017-09-23,AL,NA,NA,52,0,1,0,NA,NA,NA,NA,NA,NA,77,0
16737,100,6,2017-09-21,AL,0,3,15,5,2,2,2,0,NA,NA,NA,NA,NA,NA
16739,86,9,2017-09-23,FL,NA,NA,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA
16740,43,14,2017-09-23,FL,NA,NA,54,0,1,0,NA,NA,NA,NA,NA,NA,12,0
16741,50,7,2017-09-23,AL,0,30,19,0,NA,NA,NA,NA,NA,NA,NA,NA,60,0
16742,14,5,2017-09-23,FL,1,47,10,2,NA,NA,NA,NA,NA,NA,NA,NA,17,0
16743,234,5,2017-09-23,FL,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16745,100,6,2017-09-23,AL,0,5,30,5,1,0,1,0,NA,NA,NA,NA,10,0
16746,218,7,2017-09-24,FL,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16747,246,4,2017-09-24,FL,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,NA,NA,NA
16749,110,9,2017-09-24,AL,NA,NA,23,2,24,6,NA,NA,NA,NA,NA,NA,NA,NA
16750,200,6,2017-09-24,FL,1,19,8,9,11,0,NA,NA,NA,NA,NA,NA,11,3
16751,200,4,2017-09-24,FL,NA,NA,NA,NA,11,0,2,0,NA,NA,NA,NA,NA,NA
16752,246,3,2017-09-25,FL,NA,NA,NA,NA,NA,NA,37,10,NA,NA,NA,NA,NA,NA
16753,120,10,2017-09-25,AL,0,14,45,0,12,0,NA,NA,NA,NA,NA,NA,7,0
16755,218,6,2017-09-25,FL,0,16,23,5,NA,NA,NA,NA,NA,NA,NA,NA,2,0
16756,159,6,2017-09-23,FL,NA,NA,NA,NA,NA,NA,NA,NA,9,37,NA,NA,NA,NA
16757,54,23,2017-09-25,FL,1,12,25,0,NA,NA,NA,NA,NA,NA,NA,NA,22,0
16758,200,9,2017-09-25,FL,NA,NA,NA,NA,14,1,2,0,NA,NA,NA,NA,NA,NA
16759,27,5,2017-09-25,FL,0,7,10,0,NA,NA,NA,NA,NA,NA,NA,NA,9,0
16760,14,6,2017-09-26,FL,NA,NA,NA,NA,11,0,2,0,NA,NA,NA,NA,NA,NA
16763,214,6,2017-09-26,FL,0,1,16,3,14,0,NA,NA,NA,NA,NA,NA,NA,NA
16764,68,6,2017-09-23,FL,0,27,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16765,68,10,2017-09-26,FL,0,34,25,0,1,0,NA,NA,NA,NA,NA,NA,67,0
16766,241,5,2017-09-26,FL,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA
16767,158,3,2017-09-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,14,8,17,NA,NA
16768,200,6,2017-09-26,FL,0,14,4,6,11,1,1,0,NA,NA,NA,NA,NA,NA
16769,211,5,2017-09-23,FL,NA,NA,NA,NA,NA,NA,14,3,NA,NA,NA,NA,NA,NA
16770,211,2,2017-09-26,FL,NA,NA,NA,NA,NA,NA,17,2,NA,NA,NA,NA,NA,NA
16771,233,4,2017-09-26,FL,NA,NA,31,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
16772,72,20,2017-09-26,AL,0,18,52,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0
16773,246,4,2017-09-26,FL,NA,NA,NA,NA,NA,NA,33,15,NA,NA,NA,NA,NA,NA
16774,246,3,2017-09-26,FL,NA,NA,NA,NA,NA,NA,21,10,NA,NA,NA,NA,NA,NA
16775,214,4,2017-09-26,FL,0,6,35,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA
16776,194,2,2017-09-26,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA
16777,246,2,2017-09-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16779,200,8,2017-09-27,FL,0,5,37,29,8,0,NA,NA,NA,NA,NA,NA,11,11
16780,52,5,2017-09-27,AL,0,13,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16782,214,3,2017-09-27,FL,0,1,5,0,11,0,2,0,NA,NA,NA,NA,NA,NA
16783,201,4,2017-09-27,FL,NA,NA,NA,NA,NA,NA,NA,NA,5,15,NA,NA,NA,NA
16784,218,6,2017-09-26,FL,0,21,19,6,NA,NA,NA,NA,NA,NA,NA,NA,12,0
16785,218,8,2017-09-26,FL,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0
16786,218,7,2017-09-27,FL,1,17,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA
16787,120,10,2017-09-27,AL,0,8,65,0,6,0,NA,NA,NA,NA,NA,NA,11,0
16789,200,12,2017-09-27,FL,1,11,0,14,NA,NA,NA,NA,NA,NA,NA,NA,0,2
16791,241,3,2017-09-28,FL,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
16792,268,6,2017-08-12,FL,NA,NA,20,0,4,0,NA,NA,NA,NA,NA,NA,25,0
16793,268,6,2017-08-13,FL,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA
16794,268,4,2017-08-19,FL,0,15,25,0,1,0,NA,NA,NA,NA,NA,NA,10,0
16795,68,10,2017-09-28,FL,0,29,63,0,7,0,NA,NA,NA,NA,NA,NA,67,0
16796,74,10,2017-09-28,AL,NA,NA,90,4,1,0,1,0,NA,NA,NA,NA,NA,NA
